Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778001363,24,,Aggregated,43.200000,4.000000,330,410,480,530,810,1300,1700,1800,2100,2100,2100,609,53,330.0,417.8775277499424,35.45429999940097,2135.4486999916844,4548.170771756979
1778001364,24,,Aggregated,43.200000,4.000000,330,410,480,530,810,1300,1700,1800,2100,2100,2100,609,53,330.0,417.8775277499424,35.45429999940097,2135.4486999916844,4548.170771756979
1778001365,24,,Aggregated,43.200000,4.000000,330,410,480,530,810,1300,1700,1800,2100,2100,2100,609,53,330.0,417.8775277499424,35.45429999940097,2135.4486999916844,4548.170771756979
1778001366,24,,Aggregated,43.200000,4.000000,330,410,480,530,810,1300,1700,1800,2100,2100,2100,609,53,330.0,417.8775277499424,35.45429999940097,2135.4486999916844,4548.170771756979
1778001367,24,,Aggregated,43.200000,4.000000,330,410,480,530,810,1300,1700,1800,2100,2100,2100,609,53,330.0,417.8775277499424,35.45429999940097,2135.4486999916844,4548.170771756979
1778001368,24,,Aggregated,43.200000,4.000000,330,410,480,530,810,1300,1700,1800,2100,2100,2100,609,53,330.0,417.8775277499424,35.45429999940097,2135.4486999916844,4548.170771756979
1778001369,24,,Aggregated,43.200000,4.000000,330,410,480,530,810,1300,1700,1800,2100,2100,2100,609,53,330.0,417.8775277499424,35.45429999940097,2135.4486999916844,4548.170771756979
1778001370,24,,Aggregated,43.200000,4.000000,330,410,480,530,810,1300,1700,1800,2100,2100,2100,609,53,330.0,417.8775277499424,35.45429999940097,2135.4486999916844,4548.170771756979
1778001371,24,,Aggregated,43.200000,4.000000,330,410,480,530,810,1300,1700,1800,2100,2100,2100,609,53,330.0,417.8775277499424,35.45429999940097,2135.4486999916844,4548.170771756979
1778001372,24,,Aggregated,43.200000,4.000000,330,410,480,530,810,1300,1700,1800,2100,2100,2100,609,53,330.0,417.8775277499424,35.45429999940097,2135.4486999916844,4548.170771756979
1778001374,24,,Aggregated,43.200000,4.000000,330,410,480,530,810,1300,1700,1800,2100,2100,2100,609,53,330.0,417.8775277499424,35.45429999940097,2135.4486999916844,4548.170771756979
1778001375,24,,Aggregated,43.200000,4.000000,330,410,480,530,810,1300,1700,1800,2100,2100,2100,609,53,330.0,417.8775277499424,35.45429999940097,2135.4486999916844,4548.170771756979
1778001376,24,,Aggregated,43.200000,4.000000,330,410,480,530,810,1300,1700,1800,2100,2100,2100,609,53,330.0,417.8775277499424,35.45429999940097,2135.4486999916844,4548.170771756979
1778001377,24,,Aggregated,43.200000,4.000000,330,410,480,530,810,1300,1700,1800,2100,2100,2100,609,53,330.0,417.8775277499424,35.45429999940097,2135.4486999916844,4548.170771756979
1778001378,24,,Aggregated,43.200000,4.000000,330,410,480,530,810,1300,1700,1800,2100,2100,2100,609,53,330.0,417.8775277499424,35.45429999940097,2135.4486999916844,4548.170771756979
1778001379,24,,Aggregated,43.200000,4.000000,330,410,480,530,810,1300,1700,1800,2100,2100,2100,609,53,330.0,417.8775277499424,35.45429999940097,2135.4486999916844,4548.170771756979
1778001380,24,,Aggregated,43.200000,4.000000,330,410,480,530,810,1300,1700,1800,2100,2100,2100,609,53,330.0,417.8775277499424,35.45429999940097,2135.4486999916844,4548.170771756979
1778001381,24,,Aggregated,43.200000,4.000000,330,410,480,530,810,1300,1700,1800,2100,2100,2100,609,53,330.0,417.8775277499424,35.45429999940097,2135.4486999916844,4548.170771756979
1778001382,24,,Aggregated,43.200000,4.000000,330,410,480,530,810,1300,1700,1800,2100,2100,2100,609,53,330.0,417.8775277499424,35.45429999940097,2135.4486999916844,4548.170771756979
1778001383,24,,Aggregated,43.200000,4.000000,330,410,480,530,810,1300,1700,1800,2100,2100,2100,609,53,330.0,417.8775277499424,35.45429999940097,2135.4486999916844,4548.170771756979
1778001384,24,,Aggregated,43.200000,4.000000,330,410,480,530,810,1300,1700,1800,2100,2100,2100,609,53,330.0,417.8775277499424,35.45429999940097,2135.4486999916844,4548.170771756979
1778001385,24,,Aggregated,43.200000,4.000000,330,410,480,530,810,1300,1700,1800,2100,2100,2100,609,53,330.0,417.8775277499424,35.45429999940097,2135.4486999916844,4548.170771756979
1778001386,24,,Aggregated,43.200000,4.000000,330,410,480,530,810,1300,1700,1800,2100,2100,2100,609,53,330.0,417.8775277499424,35.45429999940097,2135.4486999916844,4548.170771756979
1778001387,24,,Aggregated,43.200000,4.000000,330,410,480,530,810,1300,1700,1800,2100,2100,2100,609,53,330.0,417.8775277499424,35.45429999940097,2135.4486999916844,4548.170771756979
1778001388,24,,Aggregated,43.200000,4.000000,330,410,480,530,810,1300,1700,1800,2100,2100,2100,609,53,330.0,417.8775277499424,35.45429999940097,2135.4486999916844,4548.170771756979
1778001389,24,,Aggregated,43.200000,4.000000,330,410,480,530,810,1300,1700,1800,2100,2100,2100,609,53,330.0,417.8775277499424,35.45429999940097,2135.4486999916844,4548.170771756979
1778001390,24,,Aggregated,43.200000,4.000000,330,410,480,530,810,1300,1700,1800,2100,2100,2100,609,53,330.0,417.8775277499424,35.45429999940097,2135.4486999916844,4548.170771756979
1778001391,24,,Aggregated,43.200000,4.000000,330,410,480,530,810,1300,1700,1800,2100,2100,2100,609,53,330.0,417.8775277499424,35.45429999940097,2135.4486999916844,4548.170771756979
1778001392,24,,Aggregated,43.200000,4.000000,330,410,480,530,810,1300,1700,1800,2100,2100,2100,609,53,330.0,417.8775277499424,35.45429999940097,2135.4486999916844,4548.170771756979
1778001393,24,,Aggregated,43.200000,4.000000,330,410,480,530,810,1300,1700,1800,2100,2100,2100,609,53,330.0,417.8775277499424,35.45429999940097,2135.4486999916844,4548.170771756979
1778001394,24,,Aggregated,43.200000,4.000000,330,410,480,530,810,1300,1700,1800,2100,2100,2100,609,53,330.0,417.8775277499424,35.45429999940097,2135.4486999916844,4548.170771756979
1778001395,24,,Aggregated,43.200000,4.000000,330,410,480,530,810,1300,1700,1800,2100,2100,2100,609,53,330.0,417.8775277499424,35.45429999940097,2135.4486999916844,4548.170771756979
1778001396,24,,Aggregated,43.200000,4.000000,330,410,480,530,810,1300,1700,1800,2100,2100,2100,609,53,330.0,417.8775277499424,35.45429999940097,2135.4486999916844,4548.170771756979
1778001397,24,,Aggregated,43.200000,4.000000,330,410,480,530,810,1300,1700,1800,2100,2100,2100,609,53,330.0,417.8775277499424,35.45429999940097,2135.4486999916844,4548.170771756979
1778001398,24,,Aggregated,43.200000,4.000000,330,410,480,530,810,1300,1700,1800,2100,2100,2100,609,53,330.0,417.8775277499424,35.45429999940097,2135.4486999916844,4548.170771756979
1778001399,24,,Aggregated,43.200000,4.000000,330,410,480,530,810,1300,1700,1800,2100,2100,2100,609,53,330.0,417.8775277499424,35.45429999940097,2135.4486999916844,4548.170771756979
1778001400,24,,Aggregated,43.200000,4.000000,330,410,480,530,810,1300,1700,1800,2100,2100,2100,609,53,330.0,417.8775277499424,35.45429999940097,2135.4486999916844,4548.170771756979
1778001401,24,,Aggregated,43.200000,4.000000,330,410,480,530,810,1300,1700,1800,2100,2100,2100,609,53,330.0,417.8775277499424,35.45429999940097,2135.4486999916844,4548.170771756979
1778001402,24,,Aggregated,43.200000,4.000000,330,410,480,530,810,1300,1700,1800,2100,2100,2100,609,53,330.0,417.8775277499424,35.45429999940097,2135.4486999916844,4548.170771756979
1778001403,24,,Aggregated,43.200000,4.000000,330,410,480,530,810,1300,1700,1800,2100,2100,2100,609,53,330.0,417.8775277499424,35.45429999940097,2135.4486999916844,4548.170771756979
1778001404,24,,Aggregated,43.200000,4.000000,330,410,480,530,810,1300,1700,1800,2100,2100,2100,609,53,330.0,417.8775277499424,35.45429999940097,2135.4486999916844,4548.170771756979
1778001405,24,,Aggregated,43.200000,4.000000,330,410,480,530,810,1300,1700,1800,2100,2100,2100,609,53,330.0,417.8775277499424,35.45429999940097,2135.4486999916844,4548.170771756979
1778001406,24,,Aggregated,43.200000,4.000000,330,410,480,530,810,1300,1700,1800,2100,2100,2100,609,53,330.0,417.8775277499424,35.45429999940097,2135.4486999916844,4548.170771756979
1778001407,24,,Aggregated,43.200000,4.000000,330,410,480,530,810,1300,1700,1800,2100,2100,2100,609,53,330.0,417.8775277499424,35.45429999940097,2135.4486999916844,4548.170771756979
1778001408,24,,Aggregated,43.200000,4.000000,330,410,480,530,810,1300,1700,1800,2100,2100,2100,609,53,330.0,417.8775277499424,35.45429999940097,2135.4486999916844,4548.170771756979
1778001409,24,,Aggregated,43.200000,4.000000,330,410,480,530,810,1300,1700,1800,2100,2100,2100,609,53,330.0,417.8775277499424,35.45429999940097,2135.4486999916844,4548.170771756979
1778001410,24,,Aggregated,43.200000,4.000000,330,410,480,530,810,1300,1700,1800,2100,2100,2100,609,53,330.0,417.8775277499424,35.45429999940097,2135.4486999916844,4548.170771756979
1778001411,24,,Aggregated,43.200000,4.000000,330,410,480,530,810,1300,1700,1800,2100,2100,2100,609,53,330.0,417.8775277499424,35.45429999940097,2135.4486999916844,4548.170771756979
1778001412,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1700,60000,60000,60000,60000,60000,632,76,340.0,2587.8928147146867,35.45429999940097,60106.033000018215,4388.778481012659
1778001413,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001414,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001415,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001416,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001417,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001418,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001419,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001420,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001421,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001422,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001423,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001424,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001425,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001426,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001427,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001428,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001429,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001430,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001431,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001432,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001433,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001434,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001435,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001436,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001437,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001438,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001439,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001440,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001441,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001442,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001443,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001444,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001445,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001446,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001447,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001448,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001449,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001450,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001451,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001452,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001453,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001454,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001455,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001457,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001458,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001459,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001460,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001461,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001462,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001463,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001464,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001465,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001466,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001467,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001468,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001469,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001470,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001471,24,,Aggregated,0.000000,0.000000,340,420,510,580,1100,1800,60000,60000,60000,60000,60000,633,77,340.0,2678.6376805682235,35.45429999940097,60106.033000018215,4382.123222748815
1778001472,24,,Aggregated,0.000000,0.000000,340,420,510,580,1200,1800,60000,60000,60000,60000,60000,635,79,340.0,2859.3476738578156,35.45429999940097,60106.033000018215,4368.875590551181
1778001473,24,,Aggregated,0.000000,0.000000,350,440,540,620,1600,60000,60000,60000,60000,60000,60000,657,101,350.0,4774.716536224885,35.45429999940097,60203.338799998164,4228.474885844749
1778001474,24,,Aggregated,0.000000,0.000000,350,440,540,620,1600,60000,60000,60000,60000,60000,60000,657,101,350.0,4774.716536224885,35.45429999940097,60203.338799998164,4228.474885844749
1778001475,24,,Aggregated,0.000000,0.000000,350,440,540,620,1600,60000,60000,60000,60000,60000,60000,657,101,350.0,4774.716536224885,35.45429999940097,60203.338799998164,4228.474885844749
1778001476,24,,Aggregated,0.000000,0.000000,350,440,540,620,1600,60000,60000,60000,60000,60000,60000,657,101,350.0,4774.716536224885,35.45429999940097,60203.338799998164,4228.474885844749
1778001477,24,,Aggregated,0.000000,0.000000,350,440,540,620,1600,60000,60000,60000,60000,60000,60000,657,101,350.0,4774.716536224885,35.45429999940097,60203.338799998164,4228.474885844749
1778001478,24,,Aggregated,0.000000,0.000000,350,440,540,620,1600,60000,60000,60000,60000,60000,60000,657,101,350.0,4774.716536224885,35.45429999940097,60203.338799998164,4228.474885844749
1778001479,24,,Aggregated,0.000000,0.000000,350,440,540,620,1600,60000,60000,60000,60000,60000,60000,657,101,350.0,4774.716536224885,35.45429999940097,60203.338799998164,4228.474885844749
1778001480,24,,Aggregated,0.000000,0.000000,350,440,540,620,1600,60000,60000,60000,60000,60000,60000,657,101,350.0,4774.716536224885,35.45429999940097,60203.338799998164,4228.474885844749
1778001481,24,,Aggregated,0.000000,0.000000,350,440,540,620,1600,60000,60000,60000,60000,60000,60000,657,101,350.0,4774.716536224885,35.45429999940097,60203.338799998164,4228.474885844749
1778001482,24,,Aggregated,0.000000,0.000000,350,440,540,620,1600,60000,60000,60000,60000,60000,60000,657,101,350.0,4774.716536224885,35.45429999940097,60203.338799998164,4228.474885844749
1778001483,24,,Aggregated,0.000000,0.000000,350,440,540,620,1600,60000,60000,60000,60000,60000,60000,657,101,350.0,4774.716536224885,35.45429999940097,60203.338799998164,4228.474885844749
1778001484,24,,Aggregated,0.000000,0.000000,350,440,540,620,1600,60000,60000,60000,60000,60000,60000,657,101,350.0,4774.716536224885,35.45429999940097,60203.338799998164,4228.474885844749
1778001485,24,,Aggregated,0.000000,0.000000,350,440,540,620,1600,60000,60000,60000,60000,60000,60000,657,101,350.0,4774.716536224885,35.45429999940097,60203.338799998164,4228.474885844749
1778001486,24,,Aggregated,0.000000,0.000000,350,440,540,620,1600,60000,60000,60000,60000,60000,60000,657,101,350.0,4774.716536224885,35.45429999940097,60203.338799998164,4228.474885844749
